oid,DOI,Title,Publication_Name,Subject,Publication_Type,Language,URL,extid,Image_used_as_thumbnail,CID,Publication_Date,Relevance,SID,PMID,Open_Access_Status
6798540,10.1007/s00266-006-0208-3,Dimethylaminoethanol Affects the Viability of Human Cultured Fibroblasts,Aesthetic Plastic Surgery,Medicine & Public Health,journal article,En,https://doi.org/10.1007/s00266-006-0208-3,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/s00266-006-0208-3,4,2007,0.220800,341143784,17940822,0
6798544,10.1007/s00338-005-0005-5,Ontogenetic change in the abundance of mycosporine-like amino acids in non-zooxanthellate coral larvae,Coral Reefs,Life Sciences,journal article,En,https://doi.org/10.1007/s00338-005-0005-5,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/s00338-005-0005-5,4,2005,0.174900,341143784,,0
6798548,10.1007/s00424-007-0383-3,A yeast-based phenotypic screen for aquaporin inhibitors,Pflügers Archiv - European Journal of Physiology,Biomedicine,journal article,En,https://doi.org/10.1007/s00424-007-0383-3,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/s00424-007-0383-3,4,2007,0.459700,341143784,18043942,0
6798552,10.1007/s00726-017-2378-5,Effect of timing of collection of salivary metabolomic biomarkers on oral cancer detection,Amino Acids,Biomedical and Life Sciences,journal article,En,https://doi.org/10.1007/s00726-017-2378-5,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/s00726-017-2378-5,4,2017,0.571700,341143784,28101653,0
6798556,10.1007/s10295-015-1665-y,The many roles of glutamate in metabolism,Journal of Industrial Microbiology & Biotechnology,Biomedical and Life Sciences,journal article,En,https://doi.org/10.1007/s10295-015-1665-y,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/s10295-015-1665-y,4,2015,0.230400,341143784,26323613,0
6798560,10.1007/s10482-011-9562-5,"Pseudonocardia bannaensis sp. nov., a novel actinomycete isolated from the surface-sterilized roots of Artemisia annua L.",Antonie van Leeuwenhoek,Life Sciences,journal article,En,https://doi.org/10.1007/s10482-011-9562-5,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/s10482-011-9562-5,4,2011,0.328800,341143784,21336595,0
6798564,10.1007/s10562-015-1677-2,Sol–gel Derived Mixed Oxide Zirconia: Titania Green Heterogeneous Catalysts and Their Performance in Acridine Derivatives Synthesis,Catalysis Letters,Chemistry and Material Science,journal article,En,https://doi.org/10.1007/s10562-015-1677-2,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/s10562-015-1677-2,4,2015,0.224700,341143784,,0
6798568,10.1007/s10765-008-0415-z,Prediction of Hansen Solubility Parameters with a New Group-Contribution Method,International Journal of Thermophysics,Physics,journal article,En,https://doi.org/10.1007/s10765-008-0415-z,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/s10765-008-0415-z,4,2008,0.286900,341143784,,0
6798572,10.1007/s10856-006-0611-y,Macroporous hydrogels based on 2-hydroxyethyl methacrylate. Part 5: Hydrolytically degradable materials,Journal of Materials Science: Materials in Medicine,Material Science,journal article,En,https://doi.org/10.1007/s10856-006-0611-y,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/s10856-006-0611-y,4,2006,0.183100,341143784,17143768,0
6798576,10.1007/s11095-007-9449-3,Stability in Plasmas of Various Species of HPMA Copolymer–PGE1 Conjugates,Pharmaceutical Research,Biomedicine,journal article,En,https://doi.org/10.1007/s11095-007-9449-3,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/s11095-007-9449-3,4,2007,0.184400,341143784,17899324,0
6798580,10.1007/s11172-010-0384-9,Directed synthesis and immunoactive properties of (2-hydroxyethyl)ammonium salts of 1-R-indol-3-ylsulfanyl(sulfonyl)alkanecarboxylic acids,Russian Chemical Bulletin,Chemistry,journal article,En,https://doi.org/10.1007/s11172-010-0384-9,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/s11172-010-0384-9,4,2010,1.093700,341143784,,0
6798584,10.1007/s11306-008-0147-x,In vitro analysis of metabolites from the untreated tissue of Torpedo californica electric organ by mid-infrared laser ablation electrospray ionization mass spectrometry,Metabolomics,Life Sciences,journal article,En,https://doi.org/10.1007/s11306-008-0147-x,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/s11306-008-0147-x,4,2008,0.397900,341143784,,0
6798588,10.1007/s11743-999-0077-4,Rinse-added fabric softener technology at the close of the twentieth century,Journal of Surfactants and Detergents,Chemistry,journal article,En,https://doi.org/10.1007/s11743-999-0077-4,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/s11743-999-0077-4,4,1999,0.105700,341143784,,0
6798592,10.1007/s12039-015-0896-9,"A novel dinuclear schiff base copper complex as an efficient and cost effective catalyst for oxidation of alcohol: Synthesis, crystal structure and theoretical studies",Journal of Chemical Sciences,Chemistry and Material Science,journal article,En,https://doi.org/10.1007/s12039-015-0896-9,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/s12039-015-0896-9,4,2015,0.591200,341143784,,0
6798596,10.1007/s13738-017-1046-8,Schiff base complex of Mo supported on iron oxide magnetic nanoparticles (Fe3O4) as recoverable nanocatalyst for the selective oxidation of sulfides,Journal of the Iranian Chemical Society,Chemistry and Material Science,journal article,En,https://doi.org/10.1007/s13738-017-1046-8,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/s13738-017-1046-8,4,2017,0.227100,341143784,,0
6798600,10.1023/A:1012078813896,Copper(II) [(4-methylphenyl)sulfonyl]-1H-imino-(2-phenyl-2-oxazoline) complexes,Transition Metal Chemistry,Chemistry,journal article,En,https://doi.org/10.1023/A:1012078813896,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1023/A:1012078813896,4,2001,0.193100,341143784,,0
6798604,10.1023/A:1020716304520,Increased Levels of Methylated Intermediates of Phosphatidylcholine Lead to Enhanced Phospholipase D Activity,Neurochemical Research,Biomedicine,journal article,En,https://doi.org/10.1023/A:1020716304520,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1023/A:1020716304520,4,1998,4.464100,341143784,,0
6798608,10.1023/A:1023420012352,Epoxidation of Propylene by Molecular Oxygen over Modified Ag–MoO3 Catalyst,Catalysis Letters,Chemistry,journal article,En,https://doi.org/10.1023/A:1023420012352,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1023/A:1023420012352,4,2003,0.282300,341143784,,0
6798612,10.1023/A:1026170830782,Starlike vs. Classic Macromolecular Prodrugs: Two Different Antibody-Targeted HPMA Copolymers of Doxorubicin Studied in Vitro and in Vivo as Potential Anticancer Drugs,Pharmaceutical Research,Biomedicine,journal article,En,https://doi.org/10.1023/A:1026170830782,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1023/A:1026170830782,4,2003,0.162100,341143784,,0
6798616,10.1038/srep45150,Effect of decomposition and organic residues on resistivity of copper films fabricated via low-temperature sintering of complex particle mixed dispersions,Scientific Reports,No Subject,journal article,En,https://doi.org/10.1038/srep45150,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1038/srep45150,4,2017,0.480600,341143784,28338044,0
6798620,10.1134/S0023158416040121,Kinetics of propylene epoxidation with hydrogen peroxide catalyzed by extruded titanium silicalite in methanol,Kinetics and Catalysis,Chemistry and Material Science,journal article,En,https://doi.org/10.1134/S0023158416040121,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1134/S0023158416040121,4,2016,0.170100,341143784,,0
6798624,10.1134/S1070363214130118,Reactions of unsaturated surfactants with methylethanolamine in the model oil-water system,Russian Journal of General Chemistry,Chemistry and Material Science,journal article,En,https://doi.org/10.1134/S1070363214130118,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1134/S1070363214130118,4,2014,3.121700,341143784,,0
6798628,10.1134/S1070427212110067,On interaction of sulfur(IV) oxide with aqueous solutions of ethanolamines,Russian Journal of Applied Chemistry,Chemistry and Material Science,journal article,En,https://doi.org/10.1134/S1070427212110067,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1134/S1070427212110067,4,2012,0.619700,341143784,,0
6798632,10.1186/1472-6807-10-12,Progesterone modulation of transmembrane helix-helix interactions between the α-subunit of Na/K-ATPase and phospholipid N-methyltransferase in the oocyte plasma membrane,BMC Structural Biology,Life Sciences,journal article,En,https://doi.org/10.1186/1472-6807-10-12,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1186/1472-6807-10-12,4,2010,0.135000,341143784,20500835,1
6798636,10.1365/s10337-004-0470-y,Separation of Amines as their 6-Methyl-2-phenyl-4-quinolinecarboxylic Acid N-Hydroxysuccinimide Ester Derivatives by High Performance Liquid Chromatography,Chromatographia,Chemistry,journal article,En,https://doi.org/10.1365/s10337-004-0470-y,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1365/s10337-004-0470-y,4,2004,2.126400,341143784,,0
6798234,10.1007/12_2015_312,Sequential Reactions for Post-polymerization Modifications,Multi-Component and Sequential Reactions in Polymer Synthesis,Chemistry and Material Science,book chapter,En,https://doi.org/10.1007/12_2015_312,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/12_2015_312,4,2015,0.175800,341143784,,0
6798238,10.1007/3-540-37715-8_103,Phosphoethanolamine N-methyltransferase,Class 2 · Transferases I,Biomedical and Life Sciences,book chapter,En,https://doi.org/10.1007/3-540-37715-8_103,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/3-540-37715-8_103,4,2006,0.498900,341143784,,0
6798242,10.1007/978-1-4419-6670-4_11,Pillared Clay Catalysts in Green Oxidation Reactions,Pillared Clays and Related Catalysts,Chemistry and Material Science,book chapter,En,https://doi.org/10.1007/978-1-4419-6670-4_11,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/978-1-4419-6670-4_11,4,2010,0.270200,341143784,,0
6798246,10.1007/978-1-4613-1029-7_87,The De Novo Synthesis of Choline in Primary Cultures of Rat and Chick Neurons,Lipid Storage Disorders,Biomedical and Life Sciences,book chapter,En,https://doi.org/10.1007/978-1-4613-1029-7_87,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/978-1-4613-1029-7_87,4,1988,0.321000,341143784,,0
6798250,10.1007/978-1-4613-3909-0_26,The Role of Adenosine in Central Neuromodulation,Regulatory Function of Adenosine,Biomedical and Life Sciences,book chapter,En,https://doi.org/10.1007/978-1-4613-3909-0_26,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/978-1-4613-3909-0_26,4,1983,0.103900,341143784,,0
6798254,10.1007/978-1-4615-6764-6_26,Ligands Considered But Not Included,Critical Stability Constants,Chemistry and Material Science,book chapter,En,https://doi.org/10.1007/978-1-4615-6764-6_26,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/978-1-4615-6764-6_26,4,1989,0.155900,341143784,,0
6798258,10.1007/978-1-4684-4112-3_2,Characteristics and Behavior of Plasma Membranes,Composition and Function of Cell Membranes,Biomedical and Life Sciences,book chapter,En,https://doi.org/10.1007/978-1-4684-4112-3_2,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/978-1-4684-4112-3_2,4,1981,0.128500,341143784,,0
6798262,10.1007/978-1-4684-5212-9_76,Genetic Regulation of Phospholipid Synthesis in Yeast,Enzymes of Lipid Metabolism II,Biomedical and Life Sciences,book chapter,En,https://doi.org/10.1007/978-1-4684-5212-9_76,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/978-1-4684-5212-9_76,4,1986,0.227200,341143784,,0
6798266,10.1007/978-1-4757-9637-7_25,Mechanistic and Evolutionary Aspects of Vitamin B12 Biosynthesis,Chemical Aspects of Enzyme Biotechnology,Biomedical and Life Sciences,book chapter,En,https://doi.org/10.1007/978-1-4757-9637-7_25,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/978-1-4757-9637-7_25,4,1990,0.118600,341143784,,0
6798270,10.1007/978-1-4899-6383-3_5,Tables of Organic Compounds and Their Derivatives,Qualitative Organic Chemical Analysis,Chemistry and Material Science,book chapter,En,https://doi.org/10.1007/978-1-4899-6383-3_5,5038214-849152236,,4,1967,0.115500,341143784,,0
6798274,10.1007/978-3-0348-6808-2_30,Amine,Konstitution und Vorkommen der organischen Pflanzenstoffe,Biomedical and Life Sciences,book chapter,De,https://doi.org/10.1007/978-3-0348-6808-2_30,5038214-849152236,,4,1958,0.156200,341143784,,0
6798278,10.1007/978-3-540-71095-0_5365,Isooctane,Springer Lexikon Kosmetik und Körperpflege,Medicine,book chapter,De,https://doi.org/10.1007/978-3-540-71095-0_5365,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/978-3-540-71095-0_5365,4,2007,2.034500,341143784,,0
6798282,10.1007/978-3-540-71095-0_5369,Isopentyldiol,Springer Lexikon Kosmetik und Körperpflege,Medicine,book chapter,De,https://doi.org/10.1007/978-3-540-71095-0_5369,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/978-3-540-71095-0_5369,4,2007,2.034500,341143784,,0
6798286,10.1007/978-3-540-71095-0_5373,Isopropanolamine Lanolate,Springer Lexikon Kosmetik und Körperpflege,Medicine,book chapter,De,https://doi.org/10.1007/978-3-540-71095-0_5373,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/978-3-540-71095-0_5373,4,2007,2.166000,341143784,,0
6798290,10.1007/978-3-540-71095-0_5377,Isopropylamine,Springer Lexikon Kosmetik und Körperpflege,Medicine,book chapter,De,https://doi.org/10.1007/978-3-540-71095-0_5377,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/978-3-540-71095-0_5377,4,2007,2.034500,341143784,,0
6798294,10.1007/978-3-540-71095-0_5381,Isopropyl Behenate,Springer Lexikon Kosmetik und Körperpflege,Medicine,book chapter,De,https://doi.org/10.1007/978-3-540-71095-0_5381,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/978-3-540-71095-0_5381,4,2007,2.034500,341143784,,0
6798298,10.1007/978-3-540-71095-0_5385,Isopropyl C12–15-Pareth-9 Carboxylate,Springer Lexikon Kosmetik und Körperpflege,Medicine,book chapter,De,https://doi.org/10.1007/978-3-540-71095-0_5385,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/978-3-540-71095-0_5385,4,2007,2.034500,341143784,,0
6798302,10.1007/978-3-540-71095-0_5389,Isopropyl Hydroxybutyramide Dimethicone Copolyol,Springer Lexikon Kosmetik und Körperpflege,Medicine,book chapter,De,https://doi.org/10.1007/978-3-540-71095-0_5389,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/978-3-540-71095-0_5389,4,2007,2.034500,341143784,,0
6798306,10.1007/978-3-540-71095-0_5393,Isopropyl Isostearate,Springer Lexikon Kosmetik und Körperpflege,Medicine,book chapter,De,https://doi.org/10.1007/978-3-540-71095-0_5393,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/978-3-540-71095-0_5393,4,2007,2.034500,341143784,,0
6798310,10.1007/978-3-540-71095-0_6645,Mittelfuß,Springer Lexikon Kosmetik und Körperpflege,Medicine,book chapter,De,https://doi.org/10.1007/978-3-540-71095-0_6645,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/978-3-540-71095-0_6645,4,2007,1.892000,341143784,,0
6798314,10.1007/978-3-540-71095-0_6649,Mixed Ionones,Springer Lexikon Kosmetik und Körperpflege,Medicine,book chapter,De,https://doi.org/10.1007/978-3-540-71095-0_6649,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/978-3-540-71095-0_6649,4,2007,1.892000,341143784,,0
6798318,10.1007/978-3-540-71095-0_6653,Mixed Isopropanolamines Myristate,Springer Lexikon Kosmetik und Körperpflege,Medicine,book chapter,De,https://doi.org/10.1007/978-3-540-71095-0_6653,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/978-3-540-71095-0_6653,4,2007,1.892000,341143784,,0
6798322,10.1007/978-3-540-71095-0_6657,Mixturen,Springer Lexikon Kosmetik und Körperpflege,Medicine,book chapter,De,https://doi.org/10.1007/978-3-540-71095-0_6657,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/978-3-540-71095-0_6657,4,2007,1.892000,341143784,,0
6798326,10.1007/978-3-540-71095-0_6661,modelage,Springer Lexikon Kosmetik und Körperpflege,Medicine,book chapter,De,https://doi.org/10.1007/978-3-540-71095-0_6661,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/978-3-540-71095-0_6661,4,2007,1.892000,341143784,,0
6798330,10.1007/978-3-540-71095-0_6665,modelling cream,Springer Lexikon Kosmetik und Körperpflege,Medicine,book chapter,De,https://doi.org/10.1007/978-3-540-71095-0_6665,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/978-3-540-71095-0_6665,4,2007,1.892000,341143784,,0
6798334,10.1007/978-3-540-85697-9_4,Glycine/sarcosine N-methyltransferase,Class 2 Transferases,Biomedical and Life Sciences,book chapter,En,https://doi.org/10.1007/978-3-540-85697-9_4,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/978-3-540-85697-9_4,4,2009,0.794200,341143784,,0
6798338,10.1007/978-3-642-02935-6_796,"Volumetric Properties of the Mixture Water H2O + C3H9NO DL-1-Aminopropan-2-ol (VMSD1111, LB3853_V)",Binary Liquid Systems of Nonelectrolytes I,Physics and Astronomy,book chapter,En,https://doi.org/10.1007/978-3-642-02935-6_796,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/978-3-642-02935-6_796,4,2011,2.234100,341143784,,0
6798342,10.1007/978-3-642-37472-2_8,Specific Intermolecular Interactions of Amino Alcohols and Their Derivatives,Specific Intermolecular Interactions of Nitrogenated and Bioorganic Compounds,Chemistry and Material Science,book chapter,En,https://doi.org/10.1007/978-3-642-37472-2_8,5038214-849152236,,4,2014,0.319500,341143784,,0
6798346,10.1007/978-3-642-61030-1_17,Phosphatidylethanolamine N-methyltransferase,Enzyme Handbook 11,Biomedical and Life Sciences,book chapter,En,https://doi.org/10.1007/978-3-642-61030-1_17,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/978-3-642-61030-1_17,4,1996,0.488600,341143784,,0
